;club;marketValueUnformatted;age;data_date;player_id;Name;normalized MV
2005;1.FC Union Berlin;7000000;28;2020-07-08;147573;Sebastian Andersson;47.43415123362675
2006;1. FC Köln;5500000;29;2021-02-10;147573;Sebastian Andersson;37.26969025499245
2007;1. FC Köln;4500000;29;2021-06-09;147573;Sebastian Andersson;30.493382935902908
2008;1. FC Köln;3000000;30;2021-12-22;147573;Sebastian Andersson;20.328921957268605
2009;1. FC Köln;2000000;30;2022-06-09;147573;Sebastian Andersson;13.55261463817907
2010;1. FC Köln;1000000;31;2022-11-09;147573;Sebastian Andersson;6.776307319089535
2011;VfL Wolfsburg II;50000;17;2008-09-05;60957;Sebastian Polter;0.8202503404038912
2012;VfL Wolfsburg II;75000;18;2009-10-05;60957;Sebastian Polter;1.230375510605837
2013;VfL Wolfsburg II;75000;19;2011-02-11;60957;Sebastian Polter;1.230375510605837
2014;VfL Wolfsburg;150000;20;2011-07-04;60957;Sebastian Polter;2.460751021211674
2015;VfL Wolfsburg;250000;20;2012-01-23;60957;Sebastian Polter;4.101251702019456
2016;VfL Wolfsburg;500000;20;2012-03-05;60957;Sebastian Polter;8.202503404038913
2017;VfL Wolfsburg;800000;21;2012-06-29;60957;Sebastian Polter;13.12400544646226
2018;1.FC Nuremberg;1000000;21;2012-10-23;60957;Sebastian Polter;16.405006808077825
2019;1.FC Nuremberg;1500000;21;2013-01-13;60957;Sebastian Polter;24.60751021211674
2020;VfL Wolfsburg;1500000;22;2013-06-30;60957;Sebastian Polter;24.60751021211674
2021;1.FSV Mainz 05;1000000;23;2014-07-10;60957;Sebastian Polter;16.405006808077825
2022;1.FC Union Berlin;1200000;23;2015-01-13;60957;Sebastian Polter;19.68600816969339
2023;1.FSV Mainz 05;1500000;24;2015-07-01;60957;Sebastian Polter;24.60751021211674
2024;Queens Park Rangers;1750000;25;2016-04-20;60957;Sebastian Polter;28.708761914136193
2025;Queens Park Rangers;2000000;25;2016-09-01;60957;Sebastian Polter;32.81001361615565
2026;1.FC Union Berlin;2000000;25;2017-01-23;60957;Sebastian Polter;32.81001361615565
2027;1.FC Union Berlin;2000000;26;2017-06-27;60957;Sebastian Polter;32.81001361615565
2028;1.FC Union Berlin;2250000;26;2018-01-22;60957;Sebastian Polter;36.911265318175104
2029;1.FC Union Berlin;2250000;27;2018-06-19;60957;Sebastian Polter;36.911265318175104
2030;1.FC Union Berlin;2250000;27;2019-01-08;60957;Sebastian Polter;36.911265318175104
2031;1.FC Union Berlin;2250000;28;2019-06-12;60957;Sebastian Polter;36.911265318175104
2032;1.FC Union Berlin;2000000;28;2019-12-17;60957;Sebastian Polter;32.81001361615565
2033;1.FC Union Berlin;1600000;29;2020-04-08;60957;Sebastian Polter;26.24801089292452
2034;Fortuna Sittard;1600000;29;2020-10-14;60957;Sebastian Polter;26.24801089292452
2035;Fortuna Sittard;1400000;29;2021-01-06;60957;Sebastian Polter;22.967009531308957
2036;Fortuna Sittard;1200000;29;2021-03-09;60957;Sebastian Polter;19.68600816969339
2037;Fortuna Sittard;1000000;30;2021-05-19;60957;Sebastian Polter;16.405006808077825
2038;VfL Bochum;1500000;30;2021-12-22;60957;Sebastian Polter;24.60751021211674
2039;VfL Bochum;2200000;31;2022-06-09;60957;Sebastian Polter;36.091014977771216
2040;FC Schalke 04;1700000;31;2022-11-09;60957;Sebastian Polter;27.888511573732302
2041;Arsenal FC;500000;18;2013-07-25;159471;Serge Gnabry;3.135366304845395
2042;Arsenal FC;2000000;18;2013-10-11;159471;Serge Gnabry;12.54146521938158
2043;Arsenal FC;4000000;18;2014-01-15;159471;Serge Gnabry;25.08293043876316
2044;Arsenal FC;4000000;19;2014-08-12;159471;Serge Gnabry;25.08293043876316
2045;Arsenal FC;4000000;19;2015-02-12;159471;Serge Gnabry;25.08293043876316
2046;Arsenal FC;3500000;19;2015-07-01;159471;Serge Gnabry;21.947564133917766
2047;Arsenal FC;3000000;20;2016-02-09;159471;Serge Gnabry;18.81219782907237
2048;Arsenal FC;2500000;21;2016-08-01;159471;Serge Gnabry;15.676831524226975
2049;SV Werder Bremen;5000000;21;2016-10-13;159471;Serge Gnabry;31.35366304845395
2050;SV Werder Bremen;10000000;21;2017-02-07;159471;Serge Gnabry;62.7073260969079
2051;SV Werder Bremen;15000000;21;2017-06-19;159471;Serge Gnabry;94.06098914536186
2052;TSG 1899 Hoffenheim;15000000;22;2017-12-28;159471;Serge Gnabry;94.06098914536186
2053;TSG 1899 Hoffenheim;18000000;22;2018-04-04;159471;Serge Gnabry;112.87318697443422
2054;TSG 1899 Hoffenheim;20000000;22;2018-06-05;159471;Serge Gnabry;125.4146521938158
2055;Bayern Munich;30000000;23;2018-08-22;159471;Serge Gnabry;188.12197829072372
2056;Bayern Munich;40000000;23;2018-12-18;159471;Serge Gnabry;250.8293043876316
2057;Bayern Munich;45000000;23;2019-03-06;159471;Serge Gnabry;282.18296743608556
2058;Bayern Munich;60000000;23;2019-06-05;159471;Serge Gnabry;376.24395658144743
2059;Bayern Munich;80000000;24;2019-12-17;159471;Serge Gnabry;501.6586087752632
2060;Bayern Munich;90000000;24;2020-03-11;159471;Serge Gnabry;564.3659348721711
2061;Bayern Munich;72000000;24;2020-04-08;159471;Serge Gnabry;451.4927478977369
2062;Bayern Munich;90000000;25;2020-09-16;159471;Serge Gnabry;564.3659348721711
2063;Bayern Munich;70000000;25;2021-02-10;159471;Serge Gnabry;438.9512826783553
2064;Bayern Munich;70000000;25;2021-06-01;159471;Serge Gnabry;438.9512826783553
2065;Bayern Munich;70000000;26;2021-12-22;159471;Serge Gnabry;438.9512826783553
2066;Bayern Munich;65000000;26;2022-06-09;159471;Serge Gnabry;407.5976196299014
2067;Bayern Munich;65000000;27;2022-11-09;159471;Serge Gnabry;407.5976196299014
2068;Bayern Munich;55000000;27;2023-03-29;159471;Serge Gnabry;344.89029353299344
2069;Stade Lavallois;200000;18;2014-11-20;270541;Serhou Guirassy;0.7392594837751025
2070;Stade Lavallois;300000;18;2015-01-14;270541;Serhou Guirassy;1.1088892256626537
2071;Stade Lavallois;400000;19;2015-06-06;270541;Serhou Guirassy;1.478518967550205
2072;LOSC Lille;500000;19;2015-09-06;270541;Serhou Guirassy;1.8481487094377562
2073;AJ Auxerre;800000;19;2016-02-04;270541;Serhou Guirassy;2.95703793510041
2074;LOSC Lille;2000000;20;2016-07-13;270541;Serhou Guirassy;7.392594837751025
2075;1. FC Köln;2000000;20;2017-02-07;270541;Serhou Guirassy;7.392594837751025
2076;1. FC Köln;1500000;21;2017-06-19;270541;Serhou Guirassy;5.544446128313268
2077;1. FC Köln;3500000;21;2017-12-28;270541;Serhou Guirassy;12.937040966064293
2078;1. FC Köln;2500000;22;2018-06-05;270541;Serhou Guirassy;9.240743547188782
2079;1. FC Köln;2000000;22;2019-01-08;270541;Serhou Guirassy;7.392594837751025
2080;Amiens SC;3500000;23;2019-06-03;270541;Serhou Guirassy;12.937040966064293
2081;Amiens SC;5000000;23;2019-09-27;270541;Serhou Guirassy;18.481487094377563
2082;Amiens SC;5000000;23;2019-12-19;270541;Serhou Guirassy;18.481487094377563
2083;Amiens SC;10000000;24;2020-03-13;270541;Serhou Guirassy;36.962974188755126
2084;Amiens SC;8000000;24;2020-04-08;270541;Serhou Guirassy;29.5703793510041
2085;Stade Rennais FC;15000000;24;2020-10-15;270541;Serhou Guirassy;55.44446128313269
2086;Stade Rennais FC;13000000;24;2021-01-07;270541;Serhou Guirassy;48.05186644538166
2087;Stade Rennais FC;12000000;25;2021-04-09;270541;Serhou Guirassy;44.355569026506146
2088;Stade Rennais FC;12000000;25;2021-06-04;270541;Serhou Guirassy;44.355569026506146
2089;Stade Rennais FC;9000000;25;2021-12-16;270541;Serhou Guirassy;33.26667676987961
2090;Stade Rennais FC;10000000;26;2022-03-23;270541;Serhou Guirassy;36.962974188755126
2091;Stade Rennais FC;10000000;26;2022-05-30;270541;Serhou Guirassy;36.962974188755126
2092;VfB Stuttgart;10000000;26;2022-11-09;270541;Serhou Guirassy;36.962974188755126
2093;Ajax Amsterdam;25000;19;2014-02-10;188888;Sheraldo Becker;0.13235356401677184
2094;Ajax Amsterdam;150000;19;2014-08-15;188888;Sheraldo Becker;0.794121384100631
2095;PEC Zwolle;450000;20;2015-02-12;188888;Sheraldo Becker;2.3823641523018932
2096;PEC Zwolle;500000;20;2015-07-01;188888;Sheraldo Becker;2.647071280335437
2097;PEC Zwolle;700000;20;2015-11-11;188888;Sheraldo Becker;3.7058997924696118
2098;PEC Zwolle;700000;20;2016-02-05;188888;Sheraldo Becker;3.7058997924696118
2099;Ajax Amsterdam;800000;21;2016-07-15;188888;Sheraldo Becker;4.235314048536699
2100;ADO Den Haag;800000;21;2017-01-18;188888;Sheraldo Becker;4.235314048536699
2101;ADO Den Haag;750000;22;2017-06-07;188888;Sheraldo Becker;3.970606920503155
2102;ADO Den Haag;1000000;22;2018-01-17;188888;Sheraldo Becker;5.294142560670874
2103;ADO Den Haag;1000000;23;2018-06-12;188888;Sheraldo Becker;5.294142560670874
2104;ADO Den Haag;800000;23;2018-12-28;188888;Sheraldo Becker;4.235314048536699
2105;ADO Den Haag;1250000;24;2019-06-12;188888;Sheraldo Becker;6.617678200838593
2106;1.FC Union Berlin;1250000;24;2019-12-17;188888;Sheraldo Becker;6.617678200838593
2107;1.FC Union Berlin;1000000;25;2020-04-08;188888;Sheraldo Becker;5.294142560670874
2108;1.FC Union Berlin;1700000;25;2020-11-26;188888;Sheraldo Becker;9.000042353140485
2109;1.FC Union Berlin;3000000;26;2021-02-10;188888;Sheraldo Becker;15.88242768201262
2110;1.FC Union Berlin;3000000;26;2021-06-09;188888;Sheraldo Becker;15.88242768201262
2111;1.FC Union Berlin;3000000;26;2021-12-22;188888;Sheraldo Becker;15.88242768201262
2112;1.FC Union Berlin;4000000;27;2022-03-24;188888;Sheraldo Becker;21.176570242683496
2113;1.FC Union Berlin;7000000;27;2022-06-09;188888;Sheraldo Becker;37.058997924696115
2114;1.FC Union Berlin;15000000;27;2022-09-21;188888;Sheraldo Becker;79.41213841006311
2115;1.FC Union Berlin;15000000;27;2022-11-09;188888;Sheraldo Becker;79.41213841006311
2116;Paris FC;500000;20;2019-01-08;612826;Silas;0.8158922761110005
2117;Paris FC;3000000;20;2019-06-03;612826;Silas;4.895353656666003
2118;VfB Stuttgart;7000000;20;2019-09-25;612826;Silas;11.422491865554008
2119;VfB Stuttgart;7000000;21;2019-12-13;612826;Silas;11.422491865554008
2120;VfB Stuttgart;6300000;21;2020-04-08;612826;Silas;10.280242678998606
2121;VfB Stuttgart;10000000;22;2020-11-26;612826;Silas;16.31784552222001
2122;VfB Stuttgart;25000000;22;2021-02-10;612826;Silas;40.79461380555003
2123;VfB Stuttgart;25000000;22;2021-06-09;612826;Silas;40.79461380555003
2124;VfB Stuttgart;25000000;23;2021-12-22;612826;Silas;40.79461380555003
2125;VfB Stuttgart;15000000;23;2022-03-24;612826;Silas;24.476768283330017
2126;VfB Stuttgart;15000000;23;2022-06-09;612826;Silas;24.476768283330017
2127;VfB Stuttgart;13000000;24;2022-11-09;612826;Silas;21.213199178886015
2128;VfB Stuttgart;10000000;24;2023-03-29;612826;Silas;16.31784552222001
2129;Raja Club Athletic;100000;19;2015-07-22;312819;Silvère Ganvoula;0.3196736771104057
2130;Elazigspor;100000;19;2016-01-04;312819;Silvère Ganvoula;0.3196736771104057
2131;Elazigspor;400000;20;2016-07-14;312819;Silvère Ganvoula;1.2786947084416227
2132;KVC Westerlo;500000;20;2016-10-20;312819;Silvère Ganvoula;1.5983683855520285
2133;KVC Westerlo;900000;20;2017-01-21;312819;Silvère Ganvoula;2.8770630939936512
2134;KVC Westerlo;1200000;20;2017-03-30;312819;Silvère Ganvoula;3.8360841253248683
2135;KVC Westerlo;1200000;20;2017-06-06;312819;Silvère Ganvoula;3.8360841253248683
2136;RSC Anderlecht;1000000;21;2018-01-09;312819;Silvère Ganvoula;3.196736771104057
2137;RSC Anderlecht;1000000;21;2018-06-03;312819;Silvère Ganvoula;3.196736771104057
2138;VfL Bochum;750000;22;2019-01-08;312819;Silvère Ganvoula;2.397552578328043
2139;VfL Bochum;700000;22;2019-06-12;312819;Silvère Ganvoula;2.23771573977284
2140;VfL Bochum;1000000;23;2019-09-25;312819;Silvère Ganvoula;3.196736771104057
2141;VfL Bochum;2500000;23;2019-12-13;312819;Silvère Ganvoula;7.9918419277601425
2142;VfL Bochum;2000000;23;2020-04-08;312819;Silvère Ganvoula;6.393473542208114
2143;VfL Bochum;1500000;24;2021-02-08;312819;Silvère Ganvoula;4.795105156656086
2144;VfL Bochum;1000000;24;2021-06-16;312819;Silvère Ganvoula;3.196736771104057
2145;VfL Bochum;800000;25;2021-12-22;312819;Silvère Ganvoula;2.5573894168832454
2146;Cercle Brugge ;600000;25;2022-04-12;312819;Silvère Ganvoula;1.9180420626624342
2147;VfL Bochum;750000;26;2022-11-09;312819;Silvère Ganvoula;2.397552578328043
2148;MSV Duisburg U19;150000;19;2007-06-19;36284;Simon Terodde;4.134053577334362
2149;1.FC Köln II;250000;22;2011-01-12;36284;Simon Terodde;6.890089295557271
2150;1.FC Köln II;250000;23;2011-06-29;36284;Simon Terodde;6.890089295557271
2151;1.FC Union Berlin;400000;23;2011-08-08;36284;Simon Terodde;11.024142872891632
2152;1.FC Union Berlin;400000;23;2012-01-16;36284;Simon Terodde;11.024142872891632
2153;1.FC Union Berlin;700000;24;2012-06-24;36284;Simon Terodde;19.292250027560357
2154;1.FC Union Berlin;900000;24;2013-01-04;36284;Simon Terodde;24.804321464006172
2155;1.FC Union Berlin;900000;25;2013-06-29;36284;Simon Terodde;24.804321464006172
2156;1.FC Union Berlin;900000;25;2014-01-20;36284;Simon Terodde;24.804321464006172
2157;1.FC Union Berlin;700000;26;2014-06-30;36284;Simon Terodde;19.292250027560357
2158;VfL Bochum;1000000;26;2014-10-01;36284;Simon Terodde;27.560357182229083
2159;VfL Bochum;1000000;26;2015-01-13;36284;Simon Terodde;27.560357182229083
2160;VfL Bochum;1500000;27;2015-07-01;36284;Simon Terodde;41.340535773343625
2161;VfL Bochum;1800000;27;2016-02-11;36284;Simon Terodde;49.608642928012344
2162;VfB Stuttgart;2500000;28;2016-07-22;36284;Simon Terodde;68.9008929555727
2163;VfB Stuttgart;3000000;28;2017-01-23;36284;Simon Terodde;82.68107154668725
2164;VfB Stuttgart;4000000;29;2017-06-27;36284;Simon Terodde;110.24142872891633
2165;VfB Stuttgart;3000000;29;2017-12-28;36284;Simon Terodde;82.68107154668725
2166;1. FC Köln;2500000;30;2018-06-05;36284;Simon Terodde;68.9008929555727
2167;1. FC Köln;3000000;30;2018-10-16;36284;Simon Terodde;82.68107154668725
2168;1. FC Köln;3500000;30;2019-01-08;36284;Simon Terodde;96.46125013780178
2169;1. FC Köln;3500000;31;2019-06-12;36284;Simon Terodde;96.46125013780178
2170;1. FC Köln;3000000;31;2019-12-17;36284;Simon Terodde;82.68107154668725
2171;1. FC Köln;2400000;32;2020-04-08;36284;Simon Terodde;66.1448572373498
2172;Hamburger SV;1200000;32;2020-09-10;36284;Simon Terodde;33.0724286186749
2173;Hamburger SV;1200000;32;2021-02-08;36284;Simon Terodde;33.0724286186749
2174;Hamburger SV;1000000;33;2021-06-16;36284;Simon Terodde;27.560357182229083
2175;FC Schalke 04;1000000;33;2021-12-15;36284;Simon Terodde;27.560357182229083
2176;FC Schalke 04;1000000;34;2022-06-16;36284;Simon Terodde;27.560357182229083
2177;FC Schalke 04;1000000;34;2022-11-09;36284;Simon Terodde;27.560357182229083
2178;Karlsruher SC II;100000;18;2009-07-23;79967;Simon Zoller;1.2505158377830856
2179;Karlsruher SC II;50000;18;2010-03-10;79967;Simon Zoller;0.6252579188915428
2180;Karlsruher SC II;150000;19;2010-07-01;79967;Simon Zoller;1.8757737566746282
2181;Karlsruher SC II;150000;19;2011-01-12;79967;Simon Zoller;1.8757737566746282
2182;Karlsruher SC II;150000;19;2011-06-04;79967;Simon Zoller;1.8757737566746282
2183;Karlsruher SC;150000;20;2012-01-16;79967;Simon Zoller;1.8757737566746282
2184;Karlsruher SC;150000;20;2012-06-24;79967;Simon Zoller;1.8757737566746282
2185;VfL Osnabrück;250000;21;2012-08-27;79967;Simon Zoller;3.1262895944577136
2186;VfL Osnabrück;300000;21;2012-10-23;79967;Simon Zoller;3.7515475133492564
2187;VfL Osnabrück;450000;21;2012-12-30;79967;Simon Zoller;5.627321270023885
2188;VfL Osnabrück;600000;22;2013-06-28;79967;Simon Zoller;7.503095026698513
2189;1.FC Kaiserslautern;900000;22;2013-10-14;79967;Simon Zoller;11.25464254004777
2190;1.FC Kaiserslautern;1500000;22;2014-01-20;79967;Simon Zoller;18.757737566746282
2191;1.FC Kaiserslautern;3000000;23;2014-06-30;79967;Simon Zoller;37.515475133492565
2192;1.FC Kaiserslautern;2500000;23;2015-02-04;79967;Simon Zoller;31.26289594457714
2193;1.FC Kaiserslautern;2000000;23;2015-03-29;79967;Simon Zoller;25.01031675566171
2194;1. FC Köln;2000000;24;2015-07-01;79967;Simon Zoller;25.01031675566171
2195;1. FC Köln;2250000;24;2016-02-15;79967;Simon Zoller;28.136606350119425
2196;1. FC Köln;2750000;24;2016-04-13;79967;Simon Zoller;34.389185539034855
2197;1. FC Köln;3000000;25;2016-07-22;79967;Simon Zoller;37.515475133492565
2198;1. FC Köln;2500000;25;2017-02-07;79967;Simon Zoller;31.26289594457714
2199;1. FC Köln;2500000;25;2017-06-19;79967;Simon Zoller;31.26289594457714
2200;1. FC Köln;2250000;26;2017-12-28;79967;Simon Zoller;28.136606350119425
2201;1. FC Köln;1750000;26;2018-06-05;79967;Simon Zoller;21.884027161203996
2202;1. FC Köln;1500000;27;2018-10-16;79967;Simon Zoller;18.757737566746282
2203;VfL Bochum;800000;27;2019-01-08;79967;Simon Zoller;10.004126702264685
2204;VfL Bochum;750000;27;2019-06-12;79967;Simon Zoller;9.378868783373141
2205;VfL Bochum;750000;28;2019-12-13;79967;Simon Zoller;9.378868783373141
2206;VfL Bochum;600000;28;2020-04-08;79967;Simon Zoller;7.503095026698513
2207;VfL Bochum;800000;29;2020-11-18;79967;Simon Zoller;10.004126702264685
2208;VfL Bochum;1300000;29;2021-02-08;79967;Simon Zoller;16.25670589118011
2209;VfL Bochum;1800000;29;2021-06-16;79967;Simon Zoller;22.50928508009554
2210;VfL Bochum;1800000;30;2021-12-22;79967;Simon Zoller;22.50928508009554
2211;VfL Bochum;1100000;30;2022-06-09;79967;Simon Zoller;13.75567421561394
2212;VfL Bochum;1100000;31;2022-11-09;79967;Simon Zoller;13.75567421561394
2213;VfL Osnabrück U19;50000;17;2016-02-08;296879;Steffen Tigges;0.16841878341007616
2214;VfL Osnabrück U19;100000;17;2016-07-14;296879;Steffen Tigges;0.3368375668201523
2215;VfL Osnabrück U19;125000;18;2017-02-10;296879;Steffen Tigges;0.4210469585251904
2216;VfL Osnabrück U19;125000;18;2017-06-14;296879;Steffen Tigges;0.4210469585251904
2217;VfL Osnabrück;150000;19;2018-01-19;296879;Steffen Tigges;0.5052563502302285
2218;VfL Osnabrück;150000;19;2018-06-08;296879;Steffen Tigges;0.5052563502302285
2219;VfL Osnabrück;150000;20;2019-01-15;296879;Steffen Tigges;0.5052563502302285
2220;VfL Osnabrück;150000;20;2019-06-14;296879;Steffen Tigges;0.5052563502302285
2221;Borussia Dortmund II;175000;21;2020-01-21;296879;Steffen Tigges;0.5894657419352666
2222;Borussia Dortmund II;175000;21;2020-06-22;296879;Steffen Tigges;0.5894657419352666
2223;Borussia Dortmund;250000;22;2021-01-05;296879;Steffen Tigges;0.8420939170503808
2224;Borussia Dortmund;700000;22;2021-02-10;296879;Steffen Tigges;2.3578629677410663
2225;Borussia Dortmund;1200000;22;2021-06-09;296879;Steffen Tigges;4.042050801841828
2226;Borussia Dortmund;1500000;23;2021-12-22;296879;Steffen Tigges;5.052563502302284
2227;Borussia Dortmund;1500000;23;2022-06-09;296879;Steffen Tigges;5.052563502302284
2228;1. FC Köln;2500000;24;2022-09-21;296879;Steffen Tigges;8.420939170503807
2229;1. FC Köln;3500000;24;2022-11-09;296879;Steffen Tigges;11.789314838705332
2230;FK Partizan Belgrade;1200000;17;2007-02-12;46104;Stevan Jovetic;26.028110359187924
2231;FK Partizan Belgrade;4000000;17;2007-10-07;46104;Stevan Jovetic;86.76036786395974
2232;FK Partizan Belgrade;5000000;18;2007-12-23;46104;Stevan Jovetic;108.45045982994968
2233;FK Partizan Belgrade;7000000;18;2008-02-27;46104;Stevan Jovetic;151.83064376192954
2234;ACF Fiorentina;8000000;18;2008-07-04;46104;Stevan Jovetic;173.5207357279195
2235;ACF Fiorentina;9500000;19;2009-08-06;46104;Stevan Jovetic;206.05587367690438
2236;ACF Fiorentina;14000000;20;2010-01-27;46104;Stevan Jovetic;303.6612875238591
2237;ACF Fiorentina;17500000;20;2010-07-19;46104;Stevan Jovetic;379.5766094048239
2238;ACF Fiorentina;17500000;21;2011-06-21;46104;Stevan Jovetic;379.5766094048239
2239;ACF Fiorentina;20000000;22;2012-01-11;46104;Stevan Jovetic;433.8018393197987
2240;ACF Fiorentina;25000000;22;2012-06-08;46104;Stevan Jovetic;542.2522991497484
2241;ACF Fiorentina;30000000;23;2013-01-15;46104;Stevan Jovetic;650.702758979698
2242;ACF Fiorentina;28000000;23;2013-06-19;46104;Stevan Jovetic;607.3225750477181
2243;Manchester City;26000000;23;2013-09-18;46104;Stevan Jovetic;563.9423911157384
2244;Manchester City;26000000;24;2014-01-15;46104;Stevan Jovetic;563.9423911157384
2245;Manchester City;24000000;24;2014-08-12;46104;Stevan Jovetic;520.5622071837585
2246;Manchester City;20000000;25;2015-02-12;46104;Stevan Jovetic;433.8018393197987
2247;Manchester City;15000000;25;2015-07-01;46104;Stevan Jovetic;325.351379489849
2248;Inter Milan;17000000;26;2015-11-05;46104;Stevan Jovetic;368.7315634218289
2249;Inter Milan;17000000;26;2016-01-04;46104;Stevan Jovetic;368.7315634218289
2250;Inter Milan;15000000;26;2016-04-01;46104;Stevan Jovetic;325.351379489849
2251;Inter Milan;14000000;26;2016-07-15;46104;Stevan Jovetic;303.6612875238591
2252;Inter Milan;12500000;26;2016-10-14;46104;Stevan Jovetic;271.1261495748742
2253;Manchester City;10000000;27;2017-01-02;46104;Stevan Jovetic;216.90091965989936
2254;Sevilla FC;10000000;27;2017-06-05;46104;Stevan Jovetic;216.90091965989936
2255;AS Monaco;10000000;28;2018-01-24;46104;Stevan Jovetic;216.90091965989936
2256;AS Monaco;14000000;28;2018-03-20;46104;Stevan Jovetic;303.6612875238591
2257;AS Monaco;14000000;28;2018-06-04;46104;Stevan Jovetic;303.6612875238591
2258;AS Monaco;14000000;29;2018-12-17;46104;Stevan Jovetic;303.6612875238591
2259;AS Monaco;12000000;29;2019-03-07;46104;Stevan Jovetic;260.28110359187923
2260;AS Monaco;10000000;29;2019-06-03;46104;Stevan Jovetic;216.90091965989936
2261;AS Monaco;8000000;30;2019-12-19;46104;Stevan Jovetic;173.5207357279195
2262;AS Monaco;6500000;30;2020-04-08;46104;Stevan Jovetic;140.9855977789346
2263;AS Monaco;6500000;30;2020-10-12;46104;Stevan Jovetic;140.9855977789346
2264;AS Monaco;5500000;31;2021-04-09;46104;Stevan Jovetic;119.29550581294464
2265;AS Monaco;5000000;31;2021-06-04;46104;Stevan Jovetic;108.45045982994968
2266;Hertha BSC;3000000;31;2021-10-07;46104;Stevan Jovetic;65.07027589796981
2267;Hertha BSC;3000000;32;2021-12-22;46104;Stevan Jovetic;65.07027589796981
2268;Hertha BSC;2500000;32;2022-06-09;46104;Stevan Jovetic;54.22522991497484
2269;Hertha BSC;2000000;33;2022-11-09;46104;Stevan Jovetic;43.38018393197987
2270;Sportfreunde Siegen;25000;22;2012-08-22;186988;Sven Michel;1.0
2271;Sportfreunde Siegen;75000;22;2012-12-21;186988;Sven Michel;3.0
2272;Borussia Mönchengladbach II;100000;22;2013-01-04;186988;Sven Michel;4.0
2273;Borussia Mönchengladbach II;175000;22;2013-03-05;186988;Sven Michel;7.0
2274;Borussia Mönchengladbach II;200000;23;2013-07-22;186988;Sven Michel;8.0
2275;Borussia Mönchengladbach II;225000;23;2013-08-26;186988;Sven Michel;9.0
2276;Borussia Mönchengladbach II;175000;23;2013-12-30;186988;Sven Michel;7.0
2277;FC Energie Cottbus;250000;23;2014-01-20;186988;Sven Michel;10.0
2278;FC Energie Cottbus;350000;23;2014-06-26;186988;Sven Michel;14.0
2279;FC Energie Cottbus;350000;24;2014-11-06;186988;Sven Michel;14.0
2280;FC Energie Cottbus;350000;24;2015-03-07;186988;Sven Michel;14.0
2281;FC Energie Cottbus;350000;24;2015-07-01;186988;Sven Michel;14.0
2282;FC Energie Cottbus;350000;25;2016-02-08;186988;Sven Michel;14.0
2283;SC Paderborn 07;325000;25;2016-07-14;186988;Sven Michel;13.0
2284;SC Paderborn 07;325000;26;2017-02-10;186988;Sven Michel;13.0
2285;SC Paderborn 07;275000;26;2017-06-14;186988;Sven Michel;11.0
2286;SC Paderborn 07;350000;27;2017-10-19;186988;Sven Michel;14.0
2287;SC Paderborn 07;375000;27;2018-01-19;186988;Sven Michel;15.0
2288;SC Paderborn 07;550000;27;2018-06-08;186988;Sven Michel;22.0
2289;SC Paderborn 07;650000;28;2019-01-08;186988;Sven Michel;26.0
2290;SC Paderborn 07;800000;28;2019-03-13;186988;Sven Michel;32.0
2291;SC Paderborn 07;1250000;28;2019-06-12;186988;Sven Michel;50.0
2292;SC Paderborn 07;1250000;29;2019-12-17;186988;Sven Michel;50.0
2293;SC Paderborn 07;1000000;29;2020-04-08;186988;Sven Michel;40.0
2294;SC Paderborn 07;800000;30;2020-09-10;186988;Sven Michel;32.0
2295;SC Paderborn 07;800000;30;2021-02-08;186988;Sven Michel;32.0
2296;SC Paderborn 07;800000;30;2021-06-16;186988;Sven Michel;32.0
2297;SC Paderborn 07;800000;31;2021-12-15;186988;Sven Michel;32.0
2298;1.FC Union Berlin;1200000;31;2022-03-24;186988;Sven Michel;48.0
2299;1.FC Union Berlin;1200000;31;2022-06-09;186988;Sven Michel;48.0
2300;1.FC Union Berlin;1200000;32;2022-11-09;186988;Sven Michel;48.0
2301;AJ Auxerre U19;100000;17;2011-07-20;181375;Sébastien Haller;0.5513439007580979
2302;AJ Auxerre U19;200000;17;2011-12-24;181375;Sébastien Haller;1.1026878015161958
2303;AJ Auxerre U19;200000;17;2012-05-23;181375;Sébastien Haller;1.1026878015161958
2304;AJ Auxerre;400000;18;2013-01-04;181375;Sébastien Haller;2.2053756030323917
2305;AJ Auxerre;750000;18;2013-05-29;181375;Sébastien Haller;4.135079255685734
2306;AJ Auxerre;1250000;19;2014-01-13;181375;Sébastien Haller;6.891798759476223
2307;AJ Auxerre;1250000;20;2014-11-20;181375;Sébastien Haller;6.891798759476223
2308;FC Utrecht;1250000;20;2015-02-16;181375;Sébastien Haller;6.891798759476223
2309;FC Utrecht;2000000;21;2015-07-01;181375;Sébastien Haller;11.026878015161957
2310;FC Utrecht;3500000;21;2015-11-11;181375;Sébastien Haller;19.297036526533425
2311;FC Utrecht;6500000;21;2016-02-05;181375;Sébastien Haller;35.83735354927636
2312;FC Utrecht;7500000;22;2016-07-15;181375;Sébastien Haller;41.35079255685734
2313;FC Utrecht;8000000;22;2017-01-18;181375;Sébastien Haller;44.10751206064783
2314;FC Utrecht;8000000;22;2017-06-07;181375;Sébastien Haller;44.10751206064783
2315;Eintracht Frankfurt;12000000;23;2017-12-28;181375;Sébastien Haller;66.16126809097175
2316;Eintracht Frankfurt;12000000;23;2018-06-05;181375;Sébastien Haller;66.16126809097175
